,tic,url,supply_chain_risk,regulatory_risk,inflationary_risk,macro_risk,debt_risk,liquidity_risk,doctype,gvkey,lpermno,datadate,fyear,sic,sic3,td,long_debt_dum,me,l_a,l_sale,div_d,age,atr,smalltaxlosscarry,largetaxlosscarry,l_emp,l_ppent,l_laborratio,Inv,Ch_Cash,Div,Ch_Debt,Ch_Eqty,Ch_WC,CF,td_a,td_mv,mb,prof_a,ppe_a,cash_a,xrd_a,dltt_a,invopps_FG09,sales_g,dv_a,short_debt,_merge
213,GS,https://www.sec.gov/Archives/edgar/data/886982/000119312520043853/d826673d10k.htm,1.0,47.0,1.0,20.0,21.0,28.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
214,GWW,https://www.sec.gov/Archives/edgar/data/277135/000027713520000007/gww20191231-10k.htm,4.0,2.0,1.0,5.0,0.0,0.0,Risk Section,5256.0,52695.0,2019-12-31,2019.0,5000.0,500.0,2444.0,1.0,18174.46,8.700348,9.348885,1.0,0.0,0.2699914,1.0,0.0,3.269569,7.3926477,4.161227,0.033638634,-0.029641965,0.05462115,-0.006161532,-0.110241465,0.041798502,0.17502081,0.40699416,0.11853455,3.7176456,0.26910907,0.27027476,0.059950043,0.0,0.34721065,3.4779425,,0.05462115,0.14689034,both
215,HAL,https://www.sec.gov/Archives/edgar/data/45012/000004501220000031/hal12312019-10k.htm,2.0,5.0,5.0,14.0,8.0,0.0,10K,5439.0,23819.0,2019-12-31,2019.0,1389.0,138.0,11503.0,1.0,21484.66,10.141599,10.017174,1.0,0.0,1.0,,,4.0253515,9.031812,5.0243587,0.056941323,0.010245498,0.024825629,-0.0005122749,0.0007093037,0.0034283013,0.09181543,0.45328447,0.34870616,1.5309005,0.14513142,0.32958978,0.08937227,0.015919928,0.4439059,1.2963806,,0.024825629,0.020690255,both
216,HBI,https://www.sec.gov/Archives/edgar/data/1359841/000135984120000027/hbi-20191228x10k.htm,5.0,3.0,1.0,3.0,2.0,0.0,Risk Section,175319.0,91416.0,2019-12-31,2019.0,2300.0,230.0,3896.4,1.0,5382.3677,8.902998,8.848929,1.0,0.0,0.11623343,0.0,1.0,4.158883,6.9816403,2.8375764,0.014911641,-0.017107593,0.029502096,-0.0813881,-0.0012976637,-0.00080296595,0.109991916,0.5298351,0.41992643,1.563745,0.14742795,0.14627211,0.044863153,0.0070057246,0.49159068,1.251608,,0.029502096,0.07218176,both
217,HIG,https://www.sec.gov/Archives/edgar/data/874766/000087476620000020/hig1231201910-kdocument.htm,2.0,54.0,11.0,62.0,65.0,44.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
218,HAS,https://www.sec.gov/Archives/edgar/data/46080/000004608020000028/has-20191229x10k.htm,10.0,6.0,0.0,5.0,0.0,0.0,Risk Section,5518.0,52978.0,2019-12-31,2019.0,3944.0,394.0,4191.015,1.0,14454.102,9.088808,8.459612,1.0,0.0,0.12412447,,,1.8870697,5.9486823,4.223303,0.0068831937,0.38371056,0.03801018,0.26493084,0.10529587,0.03783402,0.058377225,0.47326007,0.22477816,2.293931,0.09605361,0.043164413,0.52010846,0.029603321,0.4697396,1.9982214,,0.03801018,0.0074387705,both
219,HCA,https://www.sec.gov/Archives/edgar/data/860730/000119312520043524/d864235d10k.htm,0.0,4.0,0.0,2.0,7.0,0.0,Risk Section,22260.0,12622.0,2019-12-31,2019.0,8062.0,806.0,35571.0,1.0,50025.703,10.715706,10.846148,1.0,0.0,0.23870547,1.0,0.0,5.2522736,10.108467,4.4736366,0.12694749,0.0026410404,0.012206489,0.012583781,-0.02288162,0.018753607,0.15209286,0.78944916,0.41556507,2.172571,0.21780816,0.5448311,0.017044699,0.0,0.7784633,,,0.012206489,0.01391583,both
220,PEAK,https://www.sec.gov/Archives/edgar/data/765880/000162828020001456/healthpeak10-k12312019.htm,1.0,18.0,0.0,6.0,12.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
221,HSIC,https://www.sec.gov/Archives/edgar/data/1000228/000100022820000018/hsic-20191228.htm,9.0,9.0,0.0,6.0,0.0,1.0,Risk Section,61494.0,82581.0,2019-12-31,2019.0,5047.0,504.0,998.348,1.0,9564.512,8.875022,9.20892,0.0,0.0,0.18543814,1.0,0.0,2.9957323,6.332048,3.385829,0.059343725,0.0068817376,0.0,-0.16614434,-0.07492273,-0.2172376,0.30729255,0.1396076,0.094514936,1.9182458,0.12664707,0.07849239,0.014836457,0.0,0.11175552,1.5096569,,0.0,0.19950257,both
222,HSY,https://www.sec.gov/Archives/edgar/data/47111/000004711120000007/a2019form10-kq4.htm,5.0,1.0,1.0,5.0,2.0,1.0,Risk Section,5597.0,16600.0,2019-12-31,2019.0,2060.0,206.0,4479.857,1.0,30693.686,9.004594,8.9854765,1.0,0.0,0.169132,,,2.841415,7.7726755,4.990954,0.09587741,-0.011637764,0.07497327,-0.022693986,-0.035183184,-0.0108736735,0.21709007,0.55032426,0.1273644,4.5568867,0.24339949,0.29160956,0.060594358,0.004563169,0.4563631,4.307596,,0.07497326,0.17073782,both
223,HES,https://www.sec.gov/Archives/edgar/data/4447/000156459020005545/hes-10k_20191231.htm,0.0,4.0,0.0,3.0,0.0,3.0,Risk Section,1380.0,28484.0,2019-12-31,2019.0,1311.0,131.0,7932.0,1.0,20374.043,9.988839,8.778788,1.0,0.0,1.0,,,1.0206507,9.773436,9.199578,0.13052061,-0.052749977,0.0145073915,0.03374346,-0.0011477367,0.042236708,0.059682306,0.3641539,0.28022286,1.53448,0.12744468,0.8061702,0.07093012,0.0,0.3550179,1.2689456,,0.0145073915,0.02508825,both
224,HPE,https://www.sec.gov/Archives/edgar/data/1645590/000164559019000044/hpe-10312019x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,26156.0,15707.0,2019-10-31,2019.0,3571.0,357.0,13820.0,1.0,21234.54,10.855204,10.2796955,1.0,0.0,0.32453316,0.0,1.0,4.1367655,8.70864,4.5878124,0.066733584,-0.019458333,0.011736772,0.02434222,-0.042487886,0.033492267,0.07715769,0.26677993,0.39424282,1.0798514,0.09688628,0.11686582,0.0786827,0.035557788,0.18136016,0.6893757,,0.011736772,0.32018813,both
225,HLT,https://www.sec.gov/Archives/edgar/data/1585689/000158568920000013/hlt-20191231.htm,3.0,1.0,1.0,9.0,11.0,2.0,Risk Section,5643.0,14338.0,2019-12-31,2019.0,7011.0,701.0,9163.0,1.0,30942.227,9.612935,9.153981,1.0,0.0,0.2889427,1.0,0.0,5.159055,7.1292977,1.9752043,0.008223575,0.009761316,0.011499632,0.043658487,-0.10282811,-0.0054823826,0.088654146,0.61262286,0.22847396,3.1009712,0.12870228,0.08337233,0.042120747,0.0,0.6012569,2.6876493,,0.011499632,0.018552875,both
226,HFC,https://www.sec.gov/Archives/edgar/data/48039/000004803920000015/hfc12-31x201910k.htm,9.0,13.0,0.0,5.0,4.0,3.0,Risk Section,5667.0,32803.0,2019-12-31,2019.0,2911.0,291.0,2971.205,1.0,8207.262,9.406305,9.769189,1.0,0.0,0.2791795,,,1.6241294,8.573729,7.1689143,0.079977535,-0.022161407,0.0185099,0.0033661765,-0.043821618,-0.014944873,0.11678147,0.24424529,0.2657972,1.1832386,0.16220623,0.43484506,0.07276396,0.0,0.23224495,0.8643227,,0.0185099,0.049132254,both
227,HOLX,https://www.sec.gov/Archives/edgar/data/859737/000085973719000026/holxq4-2019.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,20904.0,76095.0,2019-09-30,2019.0,3844.0,384.0,3111.3,1.0,13515.416,8.77061,8.121866,0.0,0.0,1.0,1.0,0.0,2.0119653,6.156767,4.286234,0.04357275,-0.010074355,0.0,-0.040002484,-0.025317833,0.025923224,0.098818704,0.48296365,0.18712655,2.769565,0.16505487,0.07309728,0.09341674,0.036044147,0.44030672,2.5517552,,0.0,0.088323206,both
228,HD,https://www.sec.gov/Archives/edgar/data/354950/000035495019000010/hd_10kx02032019.htm,7.0,6.0,1.0,6.0,0.0,0.0,Risk Section,5680.0,66181.0,2019-01-31,2018.0,5211.0,521.0,29202.0,1.0,202800.66,10.692013,11.591764,1.0,0.0,0.23598516,,,6.025866,10.015744,3.9922519,0.054905348,-0.041292638,0.1069018,0.046292298,-0.22105311,0.01620344,0.29527533,0.66363657,0.12586924,5.65147,0.39038387,0.50848806,0.040406335,0.0,0.60920846,5.394737,,0.1069018,0.08201493,both
229,HON,https://www.sec.gov/Archives/edgar/data/773840/000077384020000009/hon1231201910k.htm,7.0,6.0,1.0,8.0,0.0,1.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
230,HRL,https://www.sec.gov/Archives/edgar/data/48465/000004846519000057/hormel201910k.htm,5.0,1.0,1.0,3.0,1.0,0.0,Risk Section,5709.0,32870.0,2019-10-31,2019.0,2011.0,201.0,250.0,1.0,21855.256,9.0007305,9.158765,1.0,0.0,0.19065003,0.0,0.0,2.985682,7.3964033,4.4619327,-0.027149204,0.026361438,0.05389725,-0.04622516,-0.014101732,0.026581317,0.11343638,0.030829927,0.011309528,2.9649513,0.16097698,0.2009015,0.08479919,0.0040078904,0.030829927,2.7046874,,0.053897247,0.0,both
231,HST,https://www.sec.gov/Archives/edgar/data/1061937/000156459020006404/hst-10k_20191231.htm,1.0,5.0,0.0,7.0,9.0,2.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
232,HWM,https://www.sec.gov/Archives/edgar/data/4281/000000428120000038/form10k4q19.htm,6.0,10.0,1.0,9.0,5.0,5.0,Risk Section,28192.0,24643.0,2019-12-31,2019.0,3728.0,372.0,6205.0,1.0,13318.948,9.774404,9.560433,1.0,0.0,0.1826087,,,3.754199,8.651025,4.9203486,-0.033166457,-0.0329389,0.0032426897,-0.022983275,-0.062236886,0.08015701,0.022357492,0.35299808,0.31781483,1.4987454,0.13112982,0.32512233,0.09688247,0.0039822506,0.29013538,,,0.0032426897,0.1780822,both
233,HPQ,https://www.sec.gov/Archives/edgar/data/47217/000120677420000632/hpq3726921-10ka.htm,0.0,2.0,0.0,0.0,0.0,0.0,10K,5606.0,27828.0,2019-10-31,2019.0,3570.0,357.0,5137.0,1.0,25320.578,10.418315,10.981149,1.0,0.0,0.0,0.0,1.0,4.0430512,7.9355874,3.9098778,0.013087519,-0.018794633,0.028983776,-0.042101175,-0.07368453,0.0060059163,0.13906236,0.15349449,0.16866082,1.7922305,0.14718977,0.08348522,0.13556638,0.04479039,0.14282726,0.93801504,,0.028983776,0.06949581,both
234,HUM,https://www.sec.gov/Archives/edgar/data/49071/000004907120000032/hum-20191231x10k.htm,1.0,14.0,2.0,0.0,2.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
235,HBAN,https://www.sec.gov/Archives/edgar/data/49196/000004919620000010/hban2019-12x31x10k.htm,0.0,0.0,0.0,0.0,0.0,0.0,Risk Section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
236,HII,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/hii-20191231.htm,6.0,8.0,0.0,1.0,7.0,0.0,Risk Section,186310.0,12623.0,2019-12-31,2019.0,3730.0,373.0,1485.0,1.0,10235.904,8.858085,9.093694,1.0,0.0,0.19619326,,,3.7612002,8.017637,4.279638,0.089176506,-0.023467502,0.021191865,0.0,-0.040534776,0.0055468637,0.12743564,0.21120751,0.1266967,2.2299678,0.13796046,0.43137532,0.010667046,0.0032712275,0.20622955,1.6884415,,0.021191865,0.023569023,both
237,IEX,https://www.sec.gov/Archives/edgar/data/832101/000083210120000007/iex-20191231x10k.htm,0.0,2.0,0.0,3.0,2.0,0.0,Risk Section,15267.0,75591.0,2019-12-31,2019.0,3561.0,356.0,934.415,1.0,13087.136,8.24641,7.8218727,1.0,0.0,0.20150384,1.0,0.0,2.1328638,5.8963017,3.886812,0.035925057,0.043570485,0.038597636,-0.013124844,-0.0074608433,0.008235901,0.13867886,0.24500172,0.066641346,3.8380065,0.17880931,0.09509658,0.16586146,0.014787965,0.2409054,3.6157124,,0.03859764,0.016719552,both
238,IDXX,https://www.sec.gov/Archives/edgar/data/874716/000087471620000006/idxx201910k.htm,10.0,10.0,1.0,11.0,4.0,0.0,Risk Section,24197.0,76709.0,2019-12-31,2019.0,2835.0,283.0,1070.428,1.0,22319.043,7.513423,7.786098,0.0,0.0,0.18084215,1.0,0.0,2.3223877,6.422357,4.201527,0.11215869,-0.018263822,0.0,-0.0056071705,-0.149309,0.05866274,0.24881104,0.5841433,0.045765378,13.082876,0.34185326,0.33531263,0.049291804,0.07268476,0.41822234,11.92769,,0.0,0.28404152,both
239,INFO,https://www.sec.gov/Archives/edgar/data/1598014/000159801420000008/q41910k.htm,4.0,10.0,0.0,7.0,1.0,1.0,Risk Section,162906.0,14704.0,2019-11-30,2019.0,7370.0,737.0,5125.5,1.0,28936.494,9.68578,8.392673,0.0,0.0,0.3255065,1.0,0.0,2.8033605,6.491027,3.748669,0.016876772,-0.0005283704,0.0,-0.034636233,-0.02473395,-0.0071982695,0.07571858,0.31860733,0.15047564,2.2755914,0.096952856,0.040914517,0.006930976,0.0,0.30299866,2.0812805,,0.0,0.048990343,both
240,ITW,https://www.sec.gov/Archives/edgar/data/49826/000004982620000020/itw-20191231x10k.htm,2.0,4.0,0.0,2.0,0.0,1.0,Risk Section,5878.0,56573.0,2019-12-31,2019.0,3560.0,356.0,7937.0,1.0,57445.676,9.620329,9.554568,1.0,0.0,0.23327251,1.0,0.0,3.8286414,7.5683794,3.7612002,0.012144943,0.03165649,0.08766923,0.028006371,-0.09390762,-0.0010618529,0.19737191,0.52674544,0.12139301,4.6116056,0.25404832,0.12841783,0.13147067,0.014666843,0.5230953,4.343719,,0.08766923,0.0069295703,both
241,ILMN,https://www.sec.gov/Archives/edgar/data/1110803/000111080320000018/form10-k2019classic.htm,1.0,8.0,0.0,22.0,22.0,5.0,Risk Section,138205.0,88446.0,2019-12-31,2019.0,3826.0,382.0,1881.0,1.0,48765.78,8.897819,8.1727295,0.0,0.0,0.113274336,1.0,0.0,2.163323,7.2758646,5.233952,-0.1018316,0.12274467,0.0,-0.07517769,-0.047430288,0.026517222,0.14352106,0.2571077,0.037139576,7.0350986,0.16785128,0.19737561,0.46664843,0.088436306,0.2509568,6.922742,,0.0,0.023923445,both
242,INCY,https://www.sec.gov/Archives/edgar/data/879169/000155837020000774/incy-20191231x10k6c65b7.htm,4.0,22.0,0.0,6.0,3.0,1.0,Risk Section,29127.0,79906.0,2019-12-31,2019.0,2836.0,283.0,72.079,1.0,18876.662,8.139367,7.677289,0.0,0.0,0.08193455,0.0,1.0,0.898534,6.010348,5.6321983,0.025520975,0.1951473,0.0,-0.00023987744,0.018472021,-0.011827242,0.20243613,0.021034217,0.003803894,5.7503486,0.13869935,0.118662,0.6179482,0.33679464,0.012773619,5.4974194,,0.0,0.39272186,both
